caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2417340,21-02-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Klungkung,Selat,115.401164294258,-8.49844149999996
2451080,07-04-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Melaya,Nusa Sari,114.497520767422,-8.27324499999995
2384195,14-01-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Kubu,Tianyar Tengah,115.473674166644,-8.21125199999994
2485175,03-06-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Sidemen,Lokasari,115.42608611228,-8.51519099999993
2593162,12-11-2020,1,monyet,76,Tidak sakit,Bali,Karang Asem,Abang,Pidpid,115.576361217167,-8.39792899999995
2510295,10-07-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Pangalengan,Sukaluyu,107.526820492663,-7.21905350699996
2546049,31-08-2020,1,kucing,64,Tidak sakit,Riau,Dumai,Dumai Barat,Bagan Keladi,101.439537910732,1.64865273100006
2415232,19-02-2020,1,Anjing,60,Tidak sakit,Kalimantan Barat,Ketapang,Delta Pawan,Mulia Baru,110.016204546125,-1.83380311699995
2499693,24-06-2020,1,kucing,64,Tidak sakit,Riau,Bengkalis,Siak Kecil,Lubuk Garam,102.051477672949,1.15692388950006
2484588,02-06-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Pekutatan,Pengeragoan,114.917417963716,-8.42099299999995
2422595,27-02-2020,1,musang,95,Tidak sakit,Kalimantan Barat,Ketapang,Muara Pawan,Sungai Awan Kiri,110.070249585842,-1.73441004749995
2599166,23-11-2020,1,kucing,64,Tidak sakit,Jawa Barat,Sumedang,Buahdua,Panyindangan,107.968664514271,-6.68289780649994
2489112,09-06-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Selatan,Bukit Timah,101.264234015972,1.74797606250004
2553947,14-09-2020,1,Anjing,60,Tidak sakit,Bali,Gianyar,Payangan,Melinggih,115.237694835526,-8.42744599999997
2492729,15-06-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Klungkung,Semarapura Kelod,115.391200381361,-8.54941249999996
2432568,11-03-2020,1,Anjing,60,Tidak sakit,Bali,Gianyar,Ubud,Lodtunduh,115.256184804502,-8.55717799999996
2426240,03-03-2020,1,kucing,64,Tidak sakit,Riau,Dumai,Dumai kota,Bintan,101.264234015972,1.74797606250004
2447115,01-04-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Ibun,Mekarwangi,107.771276222533,-7.10694503749997
2562241,28-09-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Kubu,Tianyar Tengah,115.473674166644,-8.21125199999994
2598937,23-11-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Sidemen,Telaga Tawang,115.455975794906,-8.47804599999995
2581609,25-10-2020,1,kucing,64,Tidak sakit,Riau,Siak,Bunga Raya,Bunga Raya,101.998713639133,0.929961621000047
2385219,15-01-2020,1,monyet,76,Tidak sakit,Riau,Dumai,Dumai Barat,Pangkalan Sesai,101.480273531262,1.61966638150005
2395239,27-01-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Bebandem,Sibetan,115.534236734218,-8.45663629149996
2529310,06-08-2020,1,monyet,76,Tidak sakit,Riau,Dumai,Dumai Barat,Bagan Keladi,101.439537910732,1.64865273100006
2542656,26-08-2020,1,kucing,64,Tidak sakit,Riau,Dumai,Dumai kota,Rimba Sekampung,101.264234015972,1.74797606250004
2426549,03-03-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Mendoyo,Yeh Embang Kangin,114.792977644046,-8.32948649999997
2475099,15-05-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Dawan,Gunaksa,115.423178920945,-8.54645749999995
2468741,04-05-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Banjarangkan,Tihingan,115.377855968906,-8.52576499999995
2390683,22-01-2020,1,kucing,64,Tidak sakit,Jawa Barat,Bandung,Kutawaringin,Jatisari,107.530278,-7.077233
2525635,30-07-2020,1,kucing,64,Tidak sakit,Riau,Dumai,Dumai kota,Bintan,101.264234015972,1.74797606250004
2528133,05-08-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Pekutatan,Pekutatan,114.849812021193,-8.41784999999996
2593135,12-11-2020,1,kucing,64,Tidak sakit,Jawa Barat,Bandung,Solokan Jeruk,Panyadap,107.758022575425,-7.03226947799996
2502614,29-06-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Cimaung,Cikalong,107.563541112763,-7.12257003799994
